,Bin Start UTC,Bin Start MJD Days,Bin Start Seconds,Bin End MJD Days,Bin End Seconds,f0,uA (f0),uB (f0),Freq Diff (LD-HD),uA (LD-HD),HD Freq,uA (HD),LD Freq,uA (LD),Mean HD Signal (Vs),uA (HD Sig),Mean LD Signal (Vs),uA (LD Sig),No. of HD Points,No. of LD Points,HD Deadtimes,LD Deadtimes,timestamp
506,2023-07-31T02:00:00Z,60156,7200,60156,10799,9.50203722900534e-15,2.679116516617237e-15,2.29e-16,6.027886240707175e-15,5.157271763063169e-15,4.736221685455794e-14,4.655085949289358e-15,5.3390103095265115e-14,2.2198258586694322e-15,0.04882454961290322,0.00021176751650082146,0.006719199968119022,1.1472459259543645e-05,155,941,"[(7200, 7273), (7286, 7388), (7401, 7504), (7517, 7619), (7632, 7734), (7747, 7849), (7862, 7964), (7977, 8079), (8092, 8194), (8207, 8309), (8322, 8424), (8437, 8539), (8552, 8654), (8667, 8769), (8782, 8884), (8897, 8999), (9012, 9114), (9127, 9229), (9242, 9344), (9357, 9459), (9472, 9574), (9587, 9689), (9702, 9803), (9817, 9918), (9931, 10033), (10046, 10148), (10161, 10263), (10276, 10378), (10391, 10493), (10506, 10608), (10621, 10723), (10736, 10800)]","[(7200, 7201), (7269, 7290), (7384, 7405), (7500, 7520), (7615, 7635), (7730, 7750), (7845, 7865), (7960, 7980), (8075, 8095), (8190, 8210), (8305, 8325), (8420, 8440), (8535, 8555), (8650, 8671), (8765, 8786), (8880, 8901), (8995, 9016), (9110, 9130), (9225, 9245), (9340, 9360), (9455, 9475), (9570, 9590), (9685, 9705), (9800, 9820), (9914, 9935), (10029, 10050), (10144, 10165), (10259, 10279), (10374, 10394), (10489, 10509), (10604, 10624), (10719, 10739), (10798, 10800)]",60156.083333333336
507,2023-07-31T03:00:00Z,60156,10800,60156,14399,2.816180476716219e-15,2.563343641682772e-15,2.245e-16,-5.556982101575817e-15,4.7923086407614245e-15,5.410433381785702e-14,4.291388806484493e-15,4.8547351716281205e-14,2.1331207701150468e-15,0.05198084544871795,0.00012145956886880527,0.007114466461211477,7.070658912402119e-06,156,941,"[(10800, 10838), (10851, 10953), (10966, 11067), (11080, 11182), (11195, 11297), (11310, 11412), (11425, 11527), (11540, 11642), (11655, 11757), (11770, 11872), (11885, 11987), (12000, 12102), (12115, 12217), (12230, 12332), (12345, 12446), (12460, 12561), (12574, 12676), (12689, 12791), (12804, 12906), (12919, 13021), (13034, 13136), (13149, 13251), (13264, 13366), (13379, 13481), (13494, 13596), (13609, 13711), (13724, 13825), (13838, 13940), (13953, 14055), (14068, 14170), (14183, 14285), (14298, 14400), (14400, 14400)]","[(10800, 10801), (10834, 10854), (10949, 10969), (11064, 11084), (11178, 11199), (11293, 11314), (11408, 11429), (11523, 11544), (11638, 11658), (11753, 11773), (11868, 11888), (11983, 12003), (12098, 12118), (12213, 12233), (12328, 12348), (12443, 12463), (12558, 12578), (12672, 12693), (12787, 12808), (12902, 12922), (13017, 13037), (13132, 13152), (13247, 13267), (13362, 13382), (13477, 13497), (13592, 13612), (13707, 13727), (13822, 13842), (13936, 13957), (14051, 14072), (14166, 14187), (14281, 14302), (14396, 14400)]",60156.125
508,2023-07-31T04:00:00Z,60156,14400,60156,17999,5.009570622722719e-15,2.746156155647255e-15,2.083e-16,3.1616514931406195e-15,5.214857293461164e-15,4.619602877457652e-14,4.689437464356628e-15,4.935768026771714e-14,2.281208639965571e-15,0.04987259540880503,0.00024582577538777804,0.00683234303094984,1.4028947134441854e-05,159,937,"[(14400, 14403), (14413, 14515), (14528, 14630), (14643, 14745), (14758, 14860), (14873, 14975), (14988, 15090), (15103, 15204), (15217, 15319), (15332, 15434), (15447, 15549), (15562, 15664), (15677, 15779), (15792, 15894), (15907, 16009), (16022, 16124), (16137, 16239), (16252, 16354), (16367, 16469), (16482, 16584), (16597, 16698), (16712, 16813), (16826, 16928), (16941, 17043), (17056, 17158), (17171, 17273), (17286, 17388), (17401, 17503), (17516, 17618), (17631, 17733), (17746, 17848), (17861, 17963), (17976, 18000)]","[(14400, 14416), (14511, 14531), (14626, 14646), (14741, 14761), (14856, 14876), (14971, 14991), (15086, 15106), (15201, 15221), (15315, 15336), (15430, 15451), (15545, 15565), (15660, 15680), (15775, 15795), (15890, 15910), (16005, 16025), (16120, 16140), (16235, 16255), (16350, 16370), (16465, 16485), (16580, 16600), (16695, 16715), (16809, 16830), (16924, 16945), (17039, 17060), (17154, 17174), (17269, 17289), (17384, 17404), (17499, 17519), (17614, 17634), (17729, 17749), (17844, 17864), (17959, 17979), (17999, 18000)]",60156.166666666664
509,2023-07-31T05:00:00Z,60156,18000,60156,21599,3.608351207277005e-15,2.6996047438509873e-15,2.449e-16,7.68427405342229e-15,5.029091253234119e-15,3.955422434535728e-14,4.49932381303278e-15,4.723849839877957e-14,2.246740763602265e-15,0.0534467753548387,0.00014449118339955353,0.007322132763018065,8.504339094226987e-06,155,941,"[(18000, 18078), (18091, 18193), (18206, 18308), (18321, 18423), (18436, 18537), (18551, 18652), (18665, 18767), (18780, 18882), (18895, 18997), (19010, 19112), (19125, 19227), (19240, 19342), (19355, 19457), (19470, 19572), (19585, 19687), (19700, 19802), (19815, 19917), (19930, 20031), (20045, 20146), (20159, 20261), (20274, 20376), (20389, 20491), (20504, 20606), (20619, 20721), (20734, 20836), (20849, 20951), (20964, 21066), (21079, 21181), (21194, 21296), (21309, 21411), (21424, 21526), (21539, 21600)]","[(18000, 18002), (18074, 18094), (18189, 18209), (18304, 18324), (18419, 18439), (18534, 18554), (18648, 18669), (18763, 18784), (18878, 18899), (18993, 19013), (19108, 19128), (19223, 19243), (19338, 19358), (19453, 19473), (19568, 19588), (19683, 19703), (19798, 19818), (19913, 19933), (20028, 20048), (20142, 20163), (20257, 20278), (20372, 20393), (20487, 20508), (20602, 20622), (20717, 20737), (20832, 20852), (20947, 20967), (21062, 21082), (21177, 21197), (21292, 21312), (21407, 21427), (21522, 21542), (21598, 21600)]",60156.208333333336
510,2023-07-31T06:00:00Z,60156,21600,60156,25199,2.9447921611134423e-15,2.7434184617272506e-15,2.016e-16,1.367850873346476e-15,5.221546911217995e-15,4.6210284460492213e-14,4.6976919956619005e-15,4.757813533383869e-14,2.279526718409832e-15,0.05008630851612904,0.00021860296587339594,0.006848525058448459,1.2697246437769723e-05,155,941,"[(21600, 21641), (21654, 21756), (21769, 21871), (21884, 21986), (21999, 22101), (22114, 22216), (22229, 22331), (22344, 22445), (22459, 22560), (22573, 22675), (22688, 22790), (22803, 22905), (22918, 23020), (23033, 23135), (23148, 23250), (23263, 23366), (23379, 23480), (23493, 23595), (23608, 23710), (23723, 23825), (23838, 23940), (23953, 24055), (24068, 24170), (24183, 24285), (24298, 24400), (24413, 24515), (24528, 24630), (24643, 24745), (24758, 24860), (24873, 24975), (24988, 25090), (25103, 25200)]","[(21600, 21601), (21637, 21657), (21752, 21772), (21867, 21887), (21982, 22002), (22097, 22117), (22212, 22232), (22327, 22347), (22442, 22462), (22557, 22577), (22671, 22692), (22786, 22807), (22901, 22921), (23016, 23037), (23131, 23152), (23246, 23267), (23362, 23382), (23477, 23497), (23591, 23612), (23706, 23726), (23821, 23841), (23936, 23956), (24051, 24071), (24166, 24186), (24281, 24301), (24396, 24416), (24511, 24531), (24626, 24646), (24741, 24762), (24856, 24876), (24971, 24991), (25086, 25106), (25198, 25200)]",60156.25
511,2023-07-31T07:00:00Z,60156,25200,60156,28799,2.1904512223899256e-15,2.8612246388125166e-15,2.174e-16,4.65488900525769e-15,5.370385177873962e-15,4.1649919694324925e-14,4.8133026603258625e-15,4.6304808699582615e-14,2.381838461950835e-15,0.043987971187499995,7.268036840506956e-05,0.006003011378205128,4.4793639281270425e-06,160,936,"[(25200, 25205), (25218, 25320), (25333, 25435), (25448, 25550), (25563, 25664), (25677, 25779), (25792, 25894), (25907, 26009), (26022, 26124), (26137, 26239), (26252, 26354), (26367, 26469), (26482, 26584), (26597, 26699), (26712, 26814), (26827, 26929), (26942, 27044), (27057, 27159), (27172, 27274), (27287, 27389), (27402, 27504), (27517, 27619), (27632, 27734), (27747, 27849), (27862, 27963), (27977, 28078), (28091, 28193), (28206, 28308), (28321, 28423), (28436, 28538), (28551, 28653), (28666, 28768), (28781, 28800)]","[(25200, 25201), (25201, 25221), (25316, 25336), (25431, 25451), (25546, 25566), (25661, 25681), (25775, 25796), (25890, 25911), (26005, 26025), (26120, 26140), (26235, 26255), (26350, 26370), (26465, 26485), (26580, 26600), (26695, 26715), (26810, 26830), (26925, 26945), (27040, 27060), (27155, 27175), (27270, 27290), (27385, 27405), (27500, 27520), (27615, 27635), (27730, 27750), (27845, 27865), (27960, 27980), (28074, 28095), (28189, 28210), (28304, 28325), (28419, 28439), (28534, 28554), (28649, 28669), (28764, 28784), (28797, 28800)]",60156.291666666664
512,2023-07-31T08:00:00Z,60156,28800,60156,32399,7.75209900083426e-15,2.7989099895053952e-15,2.295e-16,-6.129171459954589e-15,5.2517693651346024e-15,5.970288584302669e-14,4.7073617884107195e-15,5.35737143830721e-14,2.328481577676091e-15,0.045028656193548386,8.332338051187592e-05,0.006161364363057325,5.0311882954871725e-06,155,942,"[(28800, 28883), (28896, 28998), (29011, 29113), (29126, 29228), (29241, 29342), (29356, 29458), (29471, 29573), (29586, 29687), (29701, 29802), (29815, 29917), (29930, 30032), (30045, 30147), (30160, 30262), (30275, 30377), (30390, 30492), (30505, 30607), (30620, 30722), (30735, 30837), (30850, 30952), (30965, 31067), (31080, 31182), (31195, 31297), (31310, 31412), (31425, 31527), (31540, 31642), (31655, 31757), (31770, 31872), (31885, 31987), (32000, 32102), (32115, 32217), (32230, 32332), (32345, 32400)]","[(28800, 28801), (28879, 28899), (28994, 29014), (29109, 29129), (29224, 29244), (29339, 29359), (29454, 29474), (29569, 29589), (29684, 29704), (29799, 29819), (29913, 29934), (30028, 30049), (30143, 30164), (30258, 30279), (30373, 30394), (30488, 30508), (30603, 30623), (30718, 30738), (30833, 30853), (30948, 30968), (31063, 31083), (31178, 31198), (31293, 31313), (31408, 31428), (31523, 31543), (31638, 31658), (31753, 31773), (31868, 31888), (31983, 32003), (32098, 32118), (32213, 32233), (32328, 32348), (32400, 32400)]",60156.333333333336
513,2023-07-31T09:00:00Z,60156,32400,60156,35999,3.861184969743092e-15,2.838369994014618e-15,2.029e-16,1.8621141913083517e-15,5.414004767894982e-15,4.655424156079298e-14,4.873474284478677e-15,4.8416355752101335e-14,2.358112810133273e-15,0.043892181806451616,7.970959498153011e-05,0.005999553613177471,4.9120251832015355e-06,155,941,"[(32400, 32446), (32459, 32561), (32574, 32676), (32689, 32791), (32804, 32906), (32919, 33021), (33034, 33136), (33149, 33251), (33264, 33366), (33379, 33480), (33494, 33595), (33609, 33710), (33723, 33825), (33838, 33940), (33953, 34055), (34068, 34170), (34183, 34285), (34298, 34400), (34413, 34515), (34528, 34630), (34643, 34744), (34758, 34859), (34872, 34974), (34987, 35089), (35102, 35204), (35217, 35319), (35332, 35434), (35447, 35549), (35562, 35664), (35677, 35779), (35792, 35894), (35907, 36000)]","[(32400, 32403), (32443, 32463), (32557, 32578), (32672, 32693), (32787, 32807), (32902, 32922), (33017, 33037), (33132, 33152), (33247, 33267), (33362, 33382), (33477, 33497), (33592, 33612), (33707, 33727), (33821, 33842), (33936, 33957), (34051, 34071), (34166, 34186), (34281, 34301), (34396, 34416), (34511, 34531), (34626, 34646), (34741, 34761), (34856, 34876), (34970, 34991), (35085, 35106), (35200, 35220), (35315, 35335), (35430, 35450), (35545, 35565), (35660, 35680), (35775, 35795), (35890, 35910), (35999, 36000)]",60156.375
514,2023-07-31T10:00:00Z,60156,36000,60156,39599,8.965187179327156e-15,2.9289978703172937e-15,2.003e-16,-6.426516806307669e-16,5.4968462140458176e-15,5.4559457242351834e-14,4.926609944967663e-15,5.391680556172107e-14,2.4379976929881536e-15,0.042792020062500005,6.484280548996115e-05,0.005842577948717949,4.180480611735357e-06,160,936,"[(36000, 36009), (36022, 36124), (36137, 36239), (36252, 36354), (36367, 36469), (36482, 36584), (36597, 36699), (36712, 36814), (36827, 36929), (36942, 37044), (37057, 37158), (37171, 37273), (37286, 37388), (37401, 37503), (37516, 37618), (37631, 37733), (37746, 37848), (37861, 37963), (37976, 38078), (38091, 38192), (38206, 38307), (38320, 38422), (38435, 38537), (38550, 38652), (38665, 38767), (38780, 38882), (38895, 38997), (39010, 39112), (39125, 39227), (39240, 39342), (39355, 39457), (39470, 39572), (39585, 39600)]","[(36000, 36002), (36005, 36025), (36120, 36140), (36235, 36255), (36350, 36370), (36465, 36485), (36580, 36600), (36695, 36715), (36810, 36830), (36925, 36945), (37040, 37060), (37155, 37175), (37269, 37290), (37384, 37405), (37499, 37519), (37614, 37634), (37729, 37749), (37844, 37864), (37959, 37979), (38074, 38094), (38189, 38209), (38304, 38324), (38418, 38439), (38533, 38554), (38648, 38669), (38763, 38784), (38878, 38898), (38993, 39013), (39108, 39128), (39223, 39243), (39338, 39358), (39453, 39473), (39568, 39588), (39598, 39600)]",60156.416666666664
515,2023-07-31T11:00:00Z,60156,39600,60156,43199,7.256860302019868e-15,2.70258096886725e-15,2.488e-16,8.022299800050647e-15,5.4353640715588295e-15,4.28077697836611e-14,4.95685897194937e-15,5.083006958371175e-14,2.2299622693215264e-15,0.04794466658064516,0.0003341462355367737,0.00658293466029724,1.9844825505356792e-05,155,942,"[(39600, 39686), (39699, 39801), (39814, 39916), (39929, 40031), (40044, 40146), (40159, 40261), (40274, 40376), (40389, 40491), (40504, 40606), (40619, 40721), (40734, 40836), (40849, 40951), (40964, 41066), (41079, 41180), (41193, 41295), (41308, 41410), (41423, 41525), (41538, 41640), (41653, 41755), (41768, 41870), (41883, 41985), (41998, 42100), (42113, 42215), (42228, 42329), (42343, 42444), (42457, 42559), (42572, 42674), (42687, 42789), (42802, 42905), (42918, 43019), (43032, 43134), (43147, 43200)]","[(39600, 39601), (39683, 39703), (39797, 39818), (39912, 39933), (40027, 40048), (40142, 40163), (40257, 40277), (40372, 40392), (40487, 40507), (40602, 40622), (40717, 40737), (40832, 40852), (40947, 40967), (41062, 41082), (41177, 41197), (41291, 41312), (41406, 41427), (41521, 41541), (41636, 41656), (41751, 41771), (41866, 41886), (41981, 42001), (42096, 42116), (42211, 42231), (42326, 42346), (42440, 42461), (42555, 42576), (42670, 42691), (42785, 42806), (42901, 42921), (43016, 43036), (43130, 43151), (43200, 43200)]",60156.458333333336
516,2023-07-31T12:00:00Z,60156,43200,60156,46799,7.619928177087236e-15,2.7909750632219008e-15,2.691e-16,9.737343972664553e-15,5.335552747174351e-15,4.1180211021226645e-14,4.807330950254347e-15,5.09175549938912e-14,2.3146689293733553e-15,0.04878714219354839,0.00010312346075371893,0.006708392263549415,5.348610532066725e-06,155,941,"[(43200, 43249), (43263, 43365), (43378, 43479), (43492, 43594), (43608, 43709), (43723, 43824), (43837, 43939), (43952, 44054), (44067, 44169), (44182, 44284), (44297, 44399), (44412, 44514), (44527, 44629), (44642, 44744), (44757, 44859), (44872, 44973), (44986, 45088), (45101, 45203), (45216, 45318), (45331, 45433), (45446, 45548), (45561, 45663), (45676, 45778), (45791, 45893), (45906, 46008), (46021, 46123), (46136, 46238), (46251, 46352), (46365, 46467), (46480, 46582), (46595, 46697), (46710, 46800)]","[(43200, 43203), (43246, 43266), (43361, 43381), (43476, 43496), (43591, 43611), (43706, 43726), (43821, 43841), (43935, 43956), (44050, 44071), (44165, 44185), (44280, 44300), (44395, 44415), (44510, 44530), (44625, 44645), (44740, 44760), (44855, 44875), (44970, 44990), (45084, 45105), (45199, 45220), (45315, 45335), (45429, 45450), (45544, 45565), (45659, 45679), (45774, 45794), (45889, 45909), (46004, 46024), (46119, 46139), (46234, 46254), (46349, 46369), (46463, 46484), (46578, 46599), (46693, 46713), (46798, 46800)]",60156.5
517,2023-07-31T13:00:00Z,60156,46800,60156,50399,1.4921121306396858e-14,2.8037716051102223e-15,2.794e-16,1.0591168213595216e-14,5.010413489926392e-15,4.749670833383115e-14,4.429482396903339e-15,5.808787654742636e-14,2.34177903218041e-15,0.05201453193750001,9.547360782737934e-05,0.00713298375,5.050677517097107e-06,160,936,"[(46800, 46812), (46825, 46927), (46940, 47042), (47055, 47157), (47170, 47272), (47285, 47387), (47400, 47502), (47515, 47617), (47630, 47732), (47745, 47846), (47860, 47961), (47974, 48076), (48089, 48191), (48204, 48306), (48319, 48421), (48435, 48536), (48549, 48651), (48664, 48766), (48779, 48881), (48894, 48996), (49009, 49111), (49124, 49226), (49239, 49341), (49354, 49456), (49469, 49571), (49584, 49686), (49699, 49801), (49814, 49916), (49929, 50030), (50044, 50145), (50158, 50260), (50273, 50375), (50388, 50400)]","[(46800, 46802), (46808, 46828), (46923, 46943), (47038, 47058), (47153, 47173), (47268, 47288), (47383, 47403), (47498, 47518), (47613, 47633), (47728, 47748), (47843, 47863), (47958, 47978), (48072, 48093), (48187, 48208), (48302, 48323), (48418, 48438), (48532, 48553), (48647, 48668), (48762, 48783), (48877, 48897), (48992, 49013), (49107, 49128), (49222, 49243), (49337, 49357), (49452, 49472), (49567, 49587), (49682, 49702), (49797, 49817), (49912, 49932), (50027, 50047), (50141, 50162), (50256, 50277), (50372, 50392), (50398, 50400)]",60156.541666666664
518,2023-07-31T14:00:00Z,60156,50400,60156,53999,1.1063082905010815e-14,2.8491970983079343e-15,2.798e-16,1.0676034610863378e-14,5.475534478448357e-15,4.354796288079471e-14,4.938109189755691e-15,5.422399749165809e-14,2.365704008266274e-15,0.05108044335483871,0.000267121004485162,0.006977629946921444,1.531484327375659e-05,155,942,"[(50400, 50490), (50503, 50605), (50618, 50720), (50733, 50835), (50848, 50950), (50963, 51065), (51078, 51180), (51193, 51295), (51308, 51410), (51423, 51524), (51538, 51639), (51652, 51754), (51767, 51869), (51882, 51984), (51997, 52099), (52112, 52214), (52227, 52329), (52342, 52444), (52457, 52559), (52572, 52673), (52687, 52788), (52801, 52903), (52916, 53018), (53031, 53133), (53146, 53248), (53261, 53363), (53376, 53478), (53491, 53593), (53606, 53708), (53721, 53823), (53836, 53938), (53951, 54000)]","[(50400, 50402), (50486, 50507), (50601, 50622), (50716, 50736), (50831, 50851), (50946, 50966), (51061, 51081), (51176, 51196), (51291, 51311), (51406, 51426), (51521, 51541), (51635, 51656), (51750, 51771), (51865, 51886), (51980, 52000), (52095, 52115), (52210, 52230), (52325, 52345), (52440, 52460), (52555, 52575), (52670, 52690), (52784, 52805), (52899, 52920), (53014, 53034), (53129, 53149), (53244, 53265), (53359, 53379), (53474, 53494), (53589, 53609), (53704, 53724), (53819, 53839), (53934, 53954), (54000, 54000)]",60156.583333333336
519,2023-07-31T15:00:00Z,60156,54000,60156,57599,8.418607264402859e-15,2.822085431005934e-15,2.024e-16,-1.7239696202190505e-15,5.418767880180076e-15,5.5263495857610706e-14,4.884171903692724e-15,5.3539526237391655e-14,2.346893724575077e-15,0.048320192903225805,0.0003690602234182583,0.006562199553666313,2.084745152988489e-05,155,941,"[(54000, 54053), (54066, 54168), (54181, 54282), (54296, 54397), (54410, 54512), (54525, 54627), (54640, 54742), (54755, 54857), (54870, 54972), (54985, 55087), (55100, 55202), (55215, 55317), (55330, 55431), (55445, 55546), (55559, 55661), (55674, 55776), (55789, 55891), (55904, 56006), (56019, 56121), (56134, 56236), (56249, 56351), (56364, 56466), (56479, 56581), (56594, 56696), (56709, 56811), (56824, 56926), (56939, 57040), (57054, 57155), (57168, 57270), (57283, 57385), (57398, 57500), (57513, 57600)]","[(54000, 54003), (54049, 54069), (54164, 54184), (54279, 54299), (54394, 54414), (54508, 54529), (54623, 54644), (54738, 54758), (54853, 54873), (54968, 54988), (55083, 55103), (55198, 55218), (55313, 55333), (55428, 55448), (55542, 55563), (55658, 55678), (55772, 55793), (55887, 55908), (56002, 56022), (56117, 56137), (56232, 56252), (56347, 56367), (56462, 56482), (56577, 56597), (56692, 56712), (56807, 56827), (56922, 56942), (57037, 57057), (57151, 57172), (57266, 57287), (57381, 57402), (57496, 57516), (57598, 57600)]",60156.625
520,2023-07-31T16:00:00Z,60156,57600,60156,61199,1.499781466641583e-14,2.83285684297607e-15,3.003e-16,1.2300080303810435e-14,4.970445901057939e-15,4.56118563748366e-14,4.366580284096832e-15,5.791193667864704e-14,2.3745123873925133e-15,0.0534657353125,0.00010855234080637509,0.007270542521367522,6.207689569639318e-06,160,936,"[(57600, 57615), (57628, 57730), (57743, 57845), (57858, 57960), (57973, 58075), (58088, 58190), (58203, 58305), (58318, 58420), (58433, 58535), (58548, 58649), (58663, 58764), (58777, 58879), (58892, 58994), (59008, 59109), (59122, 59224), (59237, 59339), (59352, 59454), (59467, 59569), (59582, 59684), (59697, 59799), (59812, 59914), (59927, 60029), (60042, 60144), (60157, 60259), (60272, 60374), (60387, 60488), (60502, 60603), (60616, 60718), (60731, 60833), (60847, 60948), (60961, 61063), (61076, 61178), (61191, 61200)]","[(57600, 57601), (57611, 57631), (57726, 57746), (57841, 57862), (57956, 57976), (58071, 58091), (58186, 58206), (58301, 58321), (58416, 58436), (58531, 58551), (58646, 58666), (58760, 58781), (58875, 58896), (58991, 59011), (59105, 59126), (59220, 59241), (59335, 59356), (59450, 59470), (59565, 59585), (59680, 59700), (59795, 59815), (59910, 59930), (60025, 60045), (60140, 60160), (60255, 60275), (60370, 60390), (60485, 60505), (60599, 60620), (60714, 60735), (60830, 60850), (60944, 60965), (61059, 61080), (61174, 61195), (61198, 61200)]",60156.666666666664
521,2023-07-31T17:00:00Z,60156,61200,60156,64799,6.464490634869354e-15,2.7896070455402827e-15,2.457e-16,-7.867203707540454e-15,5.05925454887757e-15,6.041566568068194e-14,4.489069326210292e-15,5.254846197314148e-14,2.3333052039577393e-15,0.04755985896774194,0.0001841277120222226,0.00644834348565356,1.074049560063952e-05,155,941,"[(61200, 61293), (61306, 61408), (61421, 61524), (61537, 61639), (61652, 61753), (61766, 61868), (61881, 61983), (61996, 62098), (62111, 62213), (62226, 62328), (62341, 62443), (62456, 62558), (62571, 62673), (62686, 62788), (62801, 62903), (62916, 63018), (63031, 63132), (63146, 63247), (63260, 63363), (63376, 63477), (63491, 63592), (63605, 63707), (63720, 63822), (63835, 63937), (63950, 64052), (64065, 64167), (64180, 64282), (64295, 64397), (64410, 64512), (64525, 64627), (64640, 64742), (64755, 64800)]","[(61200, 61201), (61289, 61310), (61404, 61425), (61520, 61540), (61635, 61655), (61750, 61770), (61864, 61885), (61979, 62000), (62094, 62114), (62209, 62229), (62324, 62344), (62439, 62459), (62554, 62574), (62669, 62689), (62784, 62804), (62899, 62919), (63014, 63034), (63129, 63149), (63243, 63264), (63359, 63379), (63474, 63494), (63588, 63609), (63703, 63724), (63818, 63839), (63933, 63954), (64048, 64068), (64163, 64183), (64278, 64298), (64393, 64413), (64508, 64528), (64623, 64643), (64738, 64758), (64798, 64800)]",60156.708333333336
522,2023-07-31T18:00:00Z,60156,64800,60156,68399,7.0706878217594384e-15,2.653404544712393e-15,2.055e-16,2.5850979455891684e-15,4.757997798608652e-15,4.8926141202325127e-14,4.209873170999712e-15,5.1511239147914295e-14,2.217095157105715e-15,0.04699324593548387,0.0001307322943789626,0.006425454225053078,7.966208219271616e-06,155,942,"[(64800, 64857), (64870, 64972), (64985, 65087), (65100, 65202), (65215, 65317), (65330, 65432), (65445, 65547), (65560, 65662), (65675, 65777), (65790, 65892), (65905, 66007), (66020, 66122), (66135, 66236), (66250, 66351), (66364, 66466), (66479, 66581), (66594, 66696), (66709, 66811), (66824, 66926), (66939, 67041), (67054, 67156), (67169, 67271), (67284, 67386), (67399, 67501), (67514, 67616), (67629, 67731), (67744, 67846), (67859, 67960), (67973, 68075), (68088, 68190), (68203, 68305), (68318, 68400)]","[(64800, 64801), (64853, 64873), (64968, 64989), (65083, 65103), (65198, 65218), (65313, 65333), (65428, 65448), (65543, 65563), (65658, 65678), (65773, 65793), (65888, 65908), (66003, 66023), (66118, 66138), (66233, 66253), (66348, 66368), (66462, 66483), (66577, 66598), (66692, 66713), (66807, 66828), (66922, 66942), (67037, 67058), (67152, 67172), (67267, 67287), (67382, 67402), (67497, 67517), (67612, 67632), (67727, 67747), (67842, 67862), (67957, 67977), (68071, 68092), (68186, 68207), (68301, 68321), (68400, 68400)]",60156.75
523,2023-07-31T19:00:00Z,60156,68400,60156,71999,6.846118518682503e-15,2.6318022237725445e-15,2.004e-16,-6.768395734197967e-16,5.203949710909612e-15,5.248006088685091e-14,4.725980132091592e-15,5.1803221313431116e-14,2.1785785238893216e-15,0.04666355949999999,0.00016597848788510921,0.006375210523504274,9.414185818160922e-06,160,936,"[(68400, 68420), (68433, 68535), (68548, 68650), (68663, 68765), (68778, 68880), (68893, 68995), (69008, 69110), (69123, 69224), (69237, 69339), (69352, 69454), (69467, 69569), (69582, 69684), (69697, 69799), (69812, 69914), (69927, 70029), (70042, 70144), (70157, 70259), (70272, 70374), (70387, 70489), (70502, 70604), (70617, 70719), (70732, 70833), (70847, 70948), (70961, 71063), (71076, 71178), (71191, 71293), (71306, 71408), (71421, 71523), (71536, 71638), (71651, 71753), (71766, 71868), (71881, 71983), (71996, 72000)]","[(68400, 68403), (68416, 68436), (68531, 68551), (68646, 68666), (68761, 68781), (68876, 68896), (68991, 69011), (69106, 69126), (69221, 69241), (69335, 69356), (69450, 69471), (69565, 69585), (69680, 69700), (69795, 69815), (69910, 69930), (70025, 70045), (70140, 70160), (70255, 70275), (70370, 70390), (70485, 70505), (70600, 70620), (70715, 70735), (70830, 70850), (70944, 70965), (71059, 71080), (71174, 71195), (71289, 71309), (71404, 71424), (71519, 71539), (71634, 71654), (71749, 71769), (71864, 71884), (71979, 71999), (71999, 72000)]",60156.791666666664
524,2023-07-31T20:00:00Z,60156,72000,60156,75599,4.5896589282405174e-15,2.837085220922924e-15,2.356e-16,-6.742928220117532e-15,5.408270494186045e-15,5.725619277951276e-14,4.868963762197856e-15,5.0513264559395224e-14,2.354268808077673e-15,0.05147901361290322,0.0002218860368683102,0.007070673517534537,1.2325282122329052e-05,155,941,"[(72000, 72098), (72111, 72213), (72226, 72327), (72340, 72443), (72456, 72558), (72571, 72672), (72686, 72787), (72800, 72902), (72915, 73017), (73030, 73132), (73145, 73247), (73260, 73362), (73375, 73477), (73490, 73592), (73605, 73707), (73720, 73821), (73835, 73936), (73949, 74051), (74064, 74166), (74179, 74281), (74294, 74396), (74409, 74511), (74524, 74626), (74639, 74741), (74754, 74856), (74869, 74971), (74984, 75086), (75099, 75201), (75214, 75315), (75329, 75430), (75443, 75545), (75558, 75600)]","[(72000, 72002), (72094, 72114), (72209, 72229), (72324, 72344), (72439, 72459), (72554, 72574), (72669, 72689), (72784, 72804), (72898, 72919), (73013, 73034), (73128, 73148), (73243, 73263), (73358, 73378), (73473, 73493), (73588, 73608), (73703, 73723), (73818, 73838), (73932, 73953), (74047, 74068), (74162, 74182), (74277, 74297), (74392, 74412), (74507, 74527), (74622, 74642), (74737, 74757), (74852, 74872), (74967, 74987), (75082, 75102), (75197, 75217), (75312, 75332), (75427, 75447), (75541, 75562), (75598, 75600)]",60156.833333333336
