% File initiated 17/09/2022 17:43:20 UTC
% Raw fountain data
%
%% fountain_code = ALPHACsF1
%% microwave_ref = HM6
%% MJD_start = 59839.738436
%% clock_data = True
%% sequence = 1
%% density = HD
%
%Units: V.s, Hz
%
% MJD days	MJD seconds	freq error	shot A sum	shot A ratio	shot B sum	shot B ratio	shot A F=3 bg 1	shot A F=3 bg 2	shot A F=4 bg 1	shot A F=4 bg 2	shot B F=3 bg 1	shot B F=3 bg 2	shot B F=4 bg 1	shot B F=4 bg 2
59839	64319	0.01369000	0.04538914	0.46997035	0.04511277	0.43750199	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64322	0.00523000	0.04522202	0.43922162	0.04488729	0.46459981	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64325	0.00804000	0.04482047	0.46957065	0.04474099	0.46112692	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64328	-0.00129000	0.04468881	0.47933514	0.04454706	0.50733736	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64332	-0.00297000	0.04511829	0.44769914	0.04544261	0.45274727	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64335	0.01309000	0.04480310	0.49045585	0.04516766	0.44229003	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64338	0.01598000	0.04489743	0.45877048	0.04507979	0.45010468	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64341	0.00493000	0.04502493	0.43445582	0.04537167	0.46761193	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64344	0.00041000	0.04499973	0.43716332	0.04483307	0.45072850	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64348	0.00908000	0.04491288	0.48746486	0.04519835	0.46145175	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64351	0.01335000	0.04543922	0.47538287	0.04480365	0.46256562	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64354	0.00481000	0.04529653	0.44480933	0.04484787	0.47043947	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64357	0.02058000	0.04503511	0.49112776	0.04508912	0.44382205	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64361	0.00456000	0.04528290	0.44111560	0.04498843	0.48916962	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64364	0.01088000	0.04521631	0.46634054	0.04509970	0.44738030	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64367	-0.00074000	0.04508824	0.45855262	0.04480524	0.49341829	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64370	0.00158000	0.04538882	0.46428228	0.04520281	0.45731471	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64373	0.00508000	0.04565072	0.46867929	0.04517587	0.45817410	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64377	0.01428000	0.04526814	0.48291952	0.04521794	0.45531922	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64380	-0.00236000	0.04501610	0.45912404	0.04548305	0.50905347	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64383	0.00471000	0.04543449	0.47442744	0.04544701	0.45322179	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64386	0.00530000	0.04535141	0.46342363	0.04537271	0.46166223	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64390	0.01055000	0.04522668	0.48881608	0.04529755	0.47306809	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64393	0.01538000	0.04510759	0.46752604	0.04529330	0.45303155	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64396	-0.00189000	0.04553582	0.43101321	0.04540605	0.48280854	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64399	-0.00627000	0.04543780	0.44660913	0.04543433	0.45975550	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64402	0.01812000	0.04501231	0.51236474	0.04528430	0.43920780	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64406	0.01600000	0.04542753	0.45337523	0.04573608	0.45972355	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64409	0.00830000	0.04536318	0.46527781	0.04561098	0.48837310	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64412	0.01259000	0.04494196	0.48025378	0.04543498	0.46739562	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64415	0.01008000	0.04549944	0.45585234	0.04511753	0.46339057	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64419	0.00119000	0.04530821	0.44329252	0.04535933	0.46995975	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64422	-0.00136000	0.04507717	0.45587470	0.04511780	0.46353295	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64425	0.00938000	0.04508190	0.46879472	0.04515721	0.43657176	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64428	-0.00335000	0.04481969	0.44255137	0.04475391	0.48072960	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64431	0.01396000	0.04451052	0.49300364	0.04470916	0.44107023	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64435	0.05585000	0.04485898	0.53855094	0.04478655	0.41287370	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64438	0.02210000	0.04518257	0.41926153	0.04464261	0.52050467	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64441	-0.02124000	0.04503874	0.38436227	0.04483498	0.51437358	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64444	-0.01472000	0.04514874	0.46416679	0.04458631	0.44462110	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64448	0.00684000	0.04494642	0.49504697	0.04476894	0.43038026	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64451	0.00910000	0.04476904	0.46186030	0.04500888	0.45507988	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64454	0.00495000	0.04485001	0.45090731	0.04479722	0.46336116	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64457	0.01543000	0.04439804	0.47766642	0.04504302	0.44622520	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64460	0.01028000	0.04477751	0.44731934	0.04495587	0.46275845	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64464	0.00375000	0.04455599	0.45666858	0.04446495	0.47625205	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64467	-0.01415000	0.04478624	0.42559919	0.04465185	0.47930887	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64470	0.01765000	0.04421810	0.50507812	0.04503742	0.40966881	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64473	0.01345000	0.04455026	0.45902792	0.04476275	0.47163557	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64477	0.01203000	0.04465603	0.46449626	0.04489245	0.46876741	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64480	-0.01185000	0.04524976	0.43906921	0.04507343	0.51070528	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64483	0.01343000	0.04471787	0.50200398	0.04536847	0.42617037	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64486	0.01108000	0.04475203	0.45584113	0.04517699	0.46290547	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64489	0.01253000	0.04497417	0.46951124	0.04535389	0.46515404	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64493	0.00269000	0.04518880	0.43793930	0.04553108	0.46746897	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64496	0.00617000	0.04545894	0.45550383	0.04503650	0.44507745	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64499	0.00446000	0.04499751	0.46012501	0.04540435	0.46524064	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64502	0.01386000	0.04499178	0.48287816	0.04524656	0.45466959	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64506	0.00841000	0.04492177	0.46156764	0.04502243	0.47791981	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64509	0.00693000	0.04492975	0.46950283	0.04520602	0.47393938	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64512	0.00464000	0.04501656	0.46033841	0.04509630	0.46721663	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64515	-0.00073000	0.04491692	0.43271416	0.04482977	0.44882218	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64518	0.00456000	0.04524905	0.46314496	0.04533383	0.44728542	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64522	0.00732000	0.04492990	0.46328575	0.04535481	0.45501118	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64525	0.01552000	0.04488827	0.47332790	0.04525769	0.44873428	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64528	0.00539000	0.04496835	0.45714212	0.04486403	0.48754184	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64531	0.00535000	0.04498953	0.46702501	0.04498049	0.46713903	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64535	0.00671000	0.04503922	0.45307044	0.04485466	0.44898172	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64538	-0.01042000	0.04526369	0.41686836	0.04452025	0.46826203	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64541	0.00675000	0.04441858	0.47646025	0.04472495	0.42494493	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64544	0.01003000	0.04503458	0.47613915	0.04458410	0.46628992	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64547	0.00947000	0.04456023	0.46832999	0.04440757	0.47002199	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64551	0.00935000	0.04471322	0.46852647	0.04443685	0.46887532	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64554	0.00644000	0.04472084	0.45244163	0.04458191	0.46118202	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64557	0.00808000	0.04441321	0.45476771	0.04522299	0.44984447	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64560	0.00572000	0.04438449	0.45463997	0.04463333	0.46170973	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64564	0.00227000	0.04431707	0.46003505	0.04446029	0.47039176	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64567	0.00580000	0.04421951	0.47207903	0.04468349	0.46149069	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64570	0.00586000	0.04447825	0.45933942	0.04450617	0.45915672	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64573	0.00428000	0.04473319	0.45957272	0.04468369	0.46430036	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64576	0.00353000	0.04508804	0.43299560	0.04517405	0.43523385	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64580	0.03728000	0.04475636	0.49732260	0.04509847	0.39606385	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64583	0.01868000	0.04458815	0.43657128	0.04478827	0.49236176	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64586	0.00733000	0.04478519	0.45703864	0.04464000	0.49108851	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64589	0.00040000	0.04513231	0.45379235	0.04555346	0.47458181	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64593	0.01483000	0.04517128	0.49376465	0.04522952	0.45047617	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64596	0.01986000	0.04477284	0.47833754	0.04520640	0.46324297	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64599	0.00995000	0.04501162	0.44336740	0.04491634	0.47310362	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64602	-0.00400000	0.04499704	0.44137279	0.04489463	0.48321024	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64605	0.01192000	0.04516476	0.48146507	0.04491557	0.43369545	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64609	0.00466000	0.04518770	0.45059360	0.04473034	0.47238769	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64612	0.00392000	0.04524724	0.44581017	0.04498156	0.44802596	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64615	0.01849000	0.04467378	0.48565099	0.04503263	0.44193994	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64618	0.00734000	0.04519824	0.44439719	0.04457883	0.47783967	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64622	-0.00035000	0.04501362	0.45259723	0.04515999	0.47565661	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64625	0.00407000	0.04516042	0.47027682	0.04483302	0.45700454	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64628	0.00962000	0.04498875	0.48386433	0.04496041	0.46722338	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64631	0.00621000	0.04503926	0.47074704	0.04529391	0.48097579	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64634	-0.00013000	0.04478070	0.47310069	0.04512543	0.49212382	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64638	-0.00859000	0.04500010	0.44361020	0.04504537	0.46900445	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64641	0.01260000	0.04537428	0.50095711	0.04555498	0.43738189	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64644	0.01520000	0.04521679	0.46562406	0.04497098	0.45783371	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64647	0.00481000	0.04488638	0.46922626	0.04469587	0.50040836	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64651	0.00805000	0.04476184	0.47538588	0.04486573	0.46565827	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64654	0.00977000	0.04491202	0.45370435	0.04483178	0.44853853	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64657	0.00302000	0.04554948	0.45115815	0.04486925	0.47142131	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64660	0.00955000	0.04501613	0.46324562	0.04488653	0.44364595	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64663	0.00566000	0.04482781	0.45414813	0.04465713	0.46583258	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64667	0.00322000	0.04564914	0.45530032	0.04490231	0.46262935	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64670	0.00835000	0.04472965	0.47891500	0.04445697	0.46352629	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64673	0.00990000	0.04480902	0.46691811	0.04443167	0.46225983	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64676	0.00556000	0.04474991	0.44712797	0.04444259	0.46013384	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64680	-0.01225000	0.04474537	0.45344859	0.04448733	0.50688351	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64683	0.01305000	0.04431862	0.50106187	0.04485830	0.42517670	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64686	0.02118000	0.04426690	0.47505875	0.04524855	0.45066669	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64689	0.00835000	0.04512047	0.45180869	0.04455671	0.49029536	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64693	0.00788000	0.04478623	0.45939803	0.04450466	0.46079673	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64696	0.00278000	0.04452462	0.45430729	0.04459016	0.46959819	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64699	0.01387000	0.04513628	0.46468905	0.04445696	0.43140407	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64702	0.00297000	0.04486187	0.44295290	0.04478420	0.47565321	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64705	0.00698000	0.04487722	0.47573544	0.04522186	0.46371575	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64709	0.00635000	0.04486919	0.47175405	0.04514604	0.47365697	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64712	0.00694000	0.04502185	0.47309232	0.04526789	0.47131607	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64715	0.01143000	0.04523961	0.47115671	0.04510526	0.45767337	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64718	0.00476000	0.04539785	0.44508454	0.04560753	0.46510797	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64722	-0.00053000	0.04542996	0.45370317	0.04499865	0.46958283	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64725	0.00494000	0.04536195	0.47520976	0.04551649	0.45881370	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64728	0.01293000	0.04505471	0.48030383	0.04554167	0.45634568	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64731	0.00769000	0.04541336	0.46723452	0.04506392	0.48295668	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64734	0.00874000	0.04531403	0.47061023	0.04513483	0.46746638	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64738	-0.00230000	0.04542070	0.44660365	0.04539336	0.47970937	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64741	0.00547000	0.04538473	0.47469655	0.04511645	0.45138014	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64744	0.00536000	0.04523921	0.46891974	0.04486708	0.46923872	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64747	0.00690000	0.04500785	0.44276368	0.04539541	0.43813813	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64751	0.01148000	0.04483463	0.48277867	0.04497001	0.46905083	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64754	0.00034000	0.04543021	0.45947056	0.04527215	0.49288631	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64757	0.00202000	0.04539911	0.44745561	0.04567656	0.44241395	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64760	0.00518000	0.04525337	0.45243988	0.04523146	0.44296329	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64763	0.01633000	0.04528281	0.47908721	0.04464254	0.44565126	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64767	0.00710000	0.04491389	0.45835253	0.04490608	0.48603349	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64770	0.01464000	0.04481742	0.49015703	0.04520909	0.46754363	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64773	0.01166000	0.04515588	0.46129174	0.04495500	0.47024296	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64776	0.00301000	0.04505443	0.45239360	0.04493878	0.47834350	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64780	0.00455000	0.04491985	0.46644179	0.04529436	0.46181403	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64783	0.00743000	0.04495783	0.45981804	0.04484148	0.45116695	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64786	0.01037000	0.04531618	0.47186087	0.04515809	0.46303442	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64789	0.00356000	0.04474369	0.46060957	0.04509441	0.48105367	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64792	0.00950000	0.04518128	0.47772536	0.04474148	0.45990266	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64796	0.00325000	0.04546450	0.45257552	0.04513608	0.47131194	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64799	0.00591000	0.04501103	0.46439666	0.04488438	0.45642947	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64802	0.01669000	0.04478344	0.47442949	0.04537138	0.44207749	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64805	0.00021000	0.04510240	0.45089972	0.04508134	0.50035038	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64809	0.01474000	0.04493862	0.49598747	0.04492272	0.45239398	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64812	0.01639000	0.04490279	0.47665341	0.04464713	0.47169049	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64815	0.01214000	0.04524548	0.44704527	0.04502430	0.45980396	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64818	0.00341000	0.04544418	0.45325258	0.04547772	0.47942926	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64821	0.00808000	0.04498757	0.46692981	0.04570594	0.45291827	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64825	0.01354000	0.04523623	0.47026191	0.04559648	0.45387814	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64828	0.00196000	0.04540753	0.45434810	0.04557785	0.48907411	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64831	0.00438000	0.04536791	0.47934985	0.04545767	0.47208956	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64834	0.00155000	0.04554978	0.45308871	0.04505831	0.46158710	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64838	0.00922000	0.04561255	0.46874882	0.04503169	0.44574992	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64841	0.01093000	0.04529411	0.46863850	0.04522148	0.46352040	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
